trip_id,origin_airport,destination,destination_airport,seats,return_flight_booked,departure_time,return_time,checked_bags,trip_airline,destination_airport_lat,destination_airport_lon,base_fare_usd,user_id,trip_cancelled,flight_spend_before_discount_usd,fare_per_seat_usd
560362-65b9df9b81ec4311a230d8bf2e13c872,LGA,toronto,YTZ,1,True,2023-05-12 07:00:00,2023-05-16 07:00:00,1,Porter Airlines,43.862,-79.37,107.94,560362,False,107.94,107.94
560362-f2326d77199648b89a224f9d900e5b4d,LGA,san francisco,SFO,1,True,2023-02-20 12:00:00,2023-02-22 12:00:00,1,Southwest Airlines,37.619,-122.375,802.22,560362,False,802.22,802.22
560367-5819bbfd33b54950a226d7e4fc690345,EFD,edmonton,YED,1,True,2023-03-20 07:00:00,2023-03-22 07:00:00,1,Ryanair,53.667,-113.467,531.54,560367,False,531.54,531.54
560367-72f34b93587e4042b57ce85898c9fade,EFD,vancouver,YVR,2,True,2023-04-20 07:00:00,2023-04-26 07:00:00,0,Air Canada,49.195,-123.182,1152.15,560367,False,1152.15,576.075
560367-aeb7ce4d2a354afaa5ecb7bd5dc0d38c,EFD,los angeles,LAX,1,True,2023-02-24 07:00:00,2023-02-28 07:00:00,1,KLM Royal Dutch Airlines,33.942,-118.408,415.8,560367,False,415.8,415.8
560367-d957b7d4d03f44eca06e68e475602a6f,EFD,san antonio,SAT,1,True,2023-02-04 15:00:00,2023-02-06 15:00:00,0,Virgin Atlantic Airways,29.529,-98.279,51.24,560367,False,51.24,51.24
560367-ec4583b9704d45cf98d018253702443b,EFD,milwaukee,MKE,2,True,2023-03-07 07:00:00,2023-03-12 07:00:00,0,AirTran Airways,42.947,-87.896,540.9,560367,False,540.9,270.45
560374-bc10fa0a046948b383734daa7dd9c2f5,LGA,fresno,FAT,3,True,2023-02-08 12:00:00,2023-02-10 12:00:00,0,American Airlines,36.776,-119.718,2399.12,560374,False,2399.12,799.7066666666666
560374-d2c3f11e7eb448549d4a55a1fc8ec733,LGA,jacksonville,NZC,4,True,2023-07-23 07:00:00,2023-07-25 07:00:00,0,United Airlines,30.494,-81.688,995.87,560374,False,995.87,248.9675
560374-d4f38de298144a22aff67c7850e4dbab,LGA,san antonio,SVZ,1,True,2023-02-19 09:00:00,2023-02-26 09:00:00,1,Conviasa,29.529,-98.279,441.16,560374,False,441.16,441.16
560374-e15e443e559a4a7582668b2bda5e0f9b,LGA,los angeles,LSQ,1,True,2023-03-22 12:00:00,2023-03-26 12:00:00,1,Delta Air Lines,33.942,-118.408,705.27,560374,False,705.27,705.27
560468-335eb141353149539b3f029e2eb1dd4a,YTZ,quebec,YQB,1,True,2023-03-17 11:00:00,2023-03-20 11:00:00,1,Air Canada,46.788,-71.398,123.0,560468,False,123.0,123.0
560468-ad23658c3e114c3595366dfd01dbfa0d,YTZ,detroit,YIP,1,True,2023-04-08 12:00:00,2023-04-20 12:00:00,0,United Airlines,42.409,-83.01,56.2,560468,False,56.2,56.2
560468-c39a23ec42504998b76d3a5d2b297824,YTZ,quebec,YQB,1,True,2023-02-15 13:00:00,2023-02-21 13:00:00,0,Air Canada,46.788,-71.398,116.05,560468,False,116.05,116.05
560478-5d8fcec05656486981ffe5b6abd3afa3,MOD,louisville,LOU,1,True,2023-04-25 13:00:00,2023-04-28 13:00:00,3,Delta Air Lines,38.228,-85.664,519.37,560478,False,519.37,519.37
560497-deba8e593f6a4fa8b94b75ee4a8f4ecd,BTR,los angeles,LSQ,1,True,2023-02-08 15:00:00,2023-02-11 15:00:00,0,Ryanair,33.942,-118.408,422.16,560497,False,422.16,422.16
560508-bdc0006c99f64e33b8cbb98d77ebabc4,MSP,el paso,ELP,1,True,2023-02-10 09:00:00,2023-02-13 09:00:00,0,Southwest Airlines,31.849,-106.38,323.14,560508,False,323.14,323.14
560511-51af339f2c6e406da6e215b5c2b20084,JFK,fresno,FAT,1,True,2023-02-08 08:00:00,2023-02-10 08:00:00,0,Allegiant Air,36.776,-119.718,634.82,560511,False,634.82,634.82
560511-6d1f0c2b73b848929aa4d0f4a2ab4ceb,JFK,memphis,MEM,1,True,2023-03-08 07:00:00,2023-03-09 07:00:00,0,Delta Air Lines,35.042,-89.977,261.26,560511,False,261.26,261.26
560511-df10e87dcdaa41558cdfccefa1172de9,JFK,baltimore,BWI,1,True,2023-05-08 14:00:00,2023-05-14 14:00:00,1,Southwest Airlines,39.175,-76.668,52.01,560511,False,52.01,52.01
560511-f83420d5cb7f459d8a2599a7e674e219,JFK,chicago,MDW,1,True,2023-02-25 15:00:00,2023-02-28 15:00:00,2,AirTran Airways,41.786,-87.752,216.37,560511,False,216.37,216.37
560511-fe5bb256d5ac45ad8dc62d69f189b74b,JFK,phoenix,PHX,1,True,2023-06-17 12:00:00,2023-06-21 12:00:00,0,Allegiant Air,33.535,-112.383,591.08,560511,False,591.08,591.08
560519-746faa63ba43454e8b18154d0d8b283b,RAL,philadelphia,PHL,1,True,2023-02-15 07:00:00,2023-02-23 07:00:00,0,American Airlines,39.872,-75.241,682.64,560519,False,682.64,682.64
560519-81e49a415362406bb13e918baa0f6d00,RAL,los angeles,LSQ,1,True,2023-05-23 14:00:00,2023-06-01 14:00:00,0,Delta Air Lines,33.942,-118.408,15.08,560519,False,15.08,15.08
560627-0804490771ab4174bb0703c2a7e97dba,BFL,chicago,UGN,1,True,2023-02-06 12:00:00,2023-02-13 12:00:00,1,Delta Air Lines,41.786,-87.752,476.57,560627,False,476.57,476.57
560627-78646021c0f74fe886a6b8ae576587c6,BFL,edmonton,YED,1,True,2023-03-07 13:00:00,2023-03-13 13:00:00,1,American Airlines,53.667,-113.467,366.35,560627,False,366.35,366.35
560627-e4794bb758624af6b059d0aac8801be6,BFL,singapore,SIN,2,True,2024-02-12 07:00:00,2024-02-27 07:00:00,1,China Airlines,1.417,103.867,4935.27,560627,True,4935.27,2467.635
560672-13fddc83d2674e839a06ac6b42838a54,LAX,chicago,ORD,1,True,2023-06-19 08:00:00,2023-06-26 08:00:00,0,Scandinavian Airlines System,41.786,-87.752,535.1,560672,False,535.1,535.1
560672-2cd62313bd2d42acaeca1e5ebd98576e,LAX,seattle,BFI,1,True,2023-04-02 07:00:00,2023-04-05 07:00:00,1,Kenmore Air,47.53,-122.302,302.15,560672,False,302.15,302.15
560672-63b067554a9f4eab950db7146cb52abb,LAX,san francisco,SFO,1,True,2023-02-24 07:00:00,2023-02-27 07:00:00,0,Allegiant Air,37.619,-122.375,61.83,560672,False,61.83,61.83
560680-54e6857f4e42431e8ad7ff187a0e0d24,IAD,toronto,YKZ,1,True,2023-02-24 07:00:00,2023-02-26 07:00:00,1,American Airlines,43.862,-79.37,102.49,560680,True,102.49,102.49
560733-3a673524aeba41c7ae20143b26665b43,IND,phoenix,LUF,3,True,2023-02-19 12:00:00,2023-02-22 12:00:00,1,Ryanair,33.535,-112.383,1236.05,560733,False,1236.05,412.01666666666665
560733-51234d45b3304c869eccec74897aad0f,IND,baltimore,BWI,1,True,2023-03-06 08:00:00,2023-03-09 08:00:00,2,Southwest Airlines,39.175,-76.668,134.25,560733,False,134.25,134.25
560733-c9fde3d910874e96a20921f5e0a95f54,IND,new york,LGA,1,True,2023-02-04 10:00:00,2023-02-09 10:00:00,0,Delta Air Lines,40.64,-73.779,188.73,560733,False,188.73,188.73
560739-4eedb807d43c42bfb7784f946a48f195,LCK,philadelphia,PNE,1,True,2023-02-06 12:00:00,2023-02-08 12:00:00,1,Delta Air Lines,39.872,-75.241,127.29,560739,False,127.29,127.29
560739-b91cdfb66dee4b618b2c383cebcc4300,LCK,tokyo,HND,2,True,2024-01-17 15:00:00,2024-01-31 15:00:00,1,All Nippon Airways,35.765,140.386,3825.76,560739,True,3825.76,1912.88
560739-c61b44b24cae43919886943b0761c609,LCK,jacksonville,NZC,1,True,2023-04-08 09:00:00,2023-04-10 09:00:00,0,United Airlines,30.494,-81.688,200.61,560739,False,200.61,200.61
560739-f15ca4fb8bfd47d38311b90ac00fdc47,LCK,san antonio,SAT,1,True,2023-03-16 07:00:00,2023-03-23 07:00:00,0,Southwest Airlines,29.529,-98.279,320.4,560739,False,320.4,320.4
560747-16d0cd0d26a942ea85e0e0ea9ba02bef,MDW,philadelphia,PNE,2,True,2023-02-19 15:00:00,2023-02-23 15:00:00,0,American Airlines,39.872,-75.241,382.63,560747,False,382.63,191.315
560747-653716da25c54cafa05cb733e5637cbb,MDW,calgary,YYC,1,True,2023-03-19 09:00:00,2023-03-21 09:00:00,0,All Nippon Airways,51.114,-114.02,394.65,560747,False,394.65,394.65
560747-7f7619fd86224eea8dc445100605facd,MDW,ottawa,YOW,1,True,2023-04-06 13:00:00,2023-04-12 13:00:00,0,Air Canada,45.323,-75.669,189.09,560747,False,189.09,189.09
560747-f95e54affe1a457f8f0899f76c65f0c4,MDW,dallas,DAL,1,True,2023-02-09 09:00:00,2023-02-12 09:00:00,1,Southwest Airlines,32.847,-96.852,256.29,560747,False,256.29,256.29
560796-2daaa9732c0341a28b4cadbd2c21931e,YYC,detroit,YIP,1,True,2023-03-17 15:00:00,2023-03-19 15:00:00,2,Ryanair,42.409,-83.01,383.9,560796,False,383.9,383.9
560796-a5eff50299264eb5975b01bf1ccf6eb2,YYC,baltimore,BWI,1,True,2023-03-26 15:00:00,2023-04-06 15:00:00,0,Southwest Airlines,39.175,-76.668,562.14,560796,False,562.14,562.14
560803-508f955b11444489982610cfaa43204a,BOS,los angeles,LAX,2,True,2023-07-26 07:00:00,2023-07-28 07:00:00,0,Alaska Airlines,33.942,-118.408,1504.95,560803,False,1504.95,752.475
560803-7ac4f883e2124557825036fed09edfa2,BOS,new york,JFK,1,False,2023-05-11 07:00:00,,0,Aeroflot Russian Airlines,40.64,-73.779,25.62,560803,False,25.62,25.62
560803-8cef734a2f2c4da899fa135af4f84903,BOS,edmonton,YXD,2,True,2023-03-22 14:00:00,2023-03-27 14:00:00,2,United Airlines,53.667,-113.467,1136.64,560803,False,1136.64,568.32
560803-c137df4233bb455390f9f0e9446fac62,BOS,phoenix,LUF,1,True,2023-02-05 12:00:00,2023-02-09 12:00:00,0,United Airlines,33.535,-112.383,692.72,560803,False,692.72,692.72
560803-d5067fd33bc34fd98c214214c011db96,BOS,oklahoma city,OKC,1,True,2023-02-21 14:00:00,2023-02-28 14:00:00,0,AirTran Airways,35.393,-97.601,434.5,560803,False,434.5,434.5
560854-1ac044984bc34589aad2cf195c8ce756,JFK,london,STN,5,True,2024-03-26 13:00:00,2024-04-08 13:00:00,4,Ryanair,43.036,-81.154,412.98,560854,False,412.98,82.596
560854-629e86f47e8d401faf19e10a246ec18b,JFK,houston,EFD,1,True,2023-06-03 11:00:00,2023-06-06 11:00:00,0,Delta Air Lines,29.607,-95.159,434.55,560854,False,434.55,434.55
560854-6d618d0c0a154e0f82cfb53cac368b7c,JFK,jacksonville,NIP,1,True,2023-03-15 11:00:00,2023-03-18 11:00:00,0,Ryanair,30.494,-81.688,219.91,560854,False,219.91,219.91
560854-da2f9a75ddea4249aa4fb5b79990b4e8,JFK,san diego,SAN,1,True,2023-02-23 13:00:00,2023-02-27 13:00:00,1,United Airlines,32.699,-117.215,685.06,560854,False,685.06,685.06
560870-4f4911548ea1418693d76a1ac95867e5,SFF,columbus,LCK,1,True,2023-02-09 13:00:00,2023-02-13 13:00:00,0,Allegiant Air,39.998,-82.892,464.41,560870,False,464.41,464.41
560870-e6d5fe8aa1564b7892464096d71f951b,SFF,montreal,YMX,1,True,2023-03-25 07:00:00,2023-03-30 07:00:00,1,United Airlines,45.517,-73.417,619.11,560870,False,619.11,619.11
560888-577be962bfb249188e2237b03d6e1a41,CLE,austin,AUS,1,True,2023-05-05 10:00:00,2023-05-06 10:00:00,0,Delta Air Lines,30.194,-97.67,376.91,560888,False,376.91,376.91
560888-7aa3656ee8a54971b2161ceaa41834d3,CLE,chicago,ORD,1,True,2023-02-06 09:00:00,2023-02-10 09:00:00,1,American Airlines,41.786,-87.752,92.3,560888,False,92.3,92.3
560888-ac665c1d976e42688a0e21c831d55f22,CLE,new york,LGA,2,True,2023-03-21 08:00:00,2023-03-25 08:00:00,1,Delta Air Lines,40.64,-73.779,254.61,560888,False,254.61,127.305
560897-0324dbce2c1a4cf688e3b7fda1bef0e7,LAX,indianapolis,IND,1,False,2023-03-16 09:00:00,,1,Virgin Atlantic Airways,39.717,-86.294,248.59,560897,False,248.59,248.59
560897-5e33b8bca98240d781892f9b4156b6e5,LAX,toronto,YTZ,1,True,2023-04-06 11:00:00,2023-04-08 11:00:00,1,Air Canada,43.862,-79.37,615.7,560897,False,615.7,615.7
560897-5ec57f3f85e5458e87a4c170e59ac5db,LAX,edmonton,YED,1,True,2023-02-05 07:00:00,2023-02-06 07:00:00,1,Delta Air Lines,53.667,-113.467,412.32,560897,False,412.32,412.32
560929-9b04e636aa64456b9cc00264d8a491f9,SEA,indianapolis,IND,1,True,2023-07-13 08:00:00,2023-07-15 08:00:00,1,Allegiant Air,39.717,-86.294,495.75,560929,False,495.75,495.75
560949-dbb12ca7161f42daaf64bf33927c93eb,LBB,calgary,YYC,3,True,2023-02-08 07:00:00,2023-02-15 07:00:00,2,Air Canada,51.114,-114.02,1212.38,560949,False,1212.38,404.1266666666667
560991-8754972474fb40b0a5d651cdbde989d6,PNE,new york,JFK,1,True,2023-06-20 14:00:00,2023-07-06 14:00:00,1,American Airlines,40.64,-73.779,22.68,560991,False,22.68,22.68
560991-b2d29968a060497d9dfba20b99c54223,PNE,el paso,ELP,1,True,2023-02-08 16:00:00,2023-02-18 16:00:00,0,Southwest Airlines,31.849,-106.38,511.54,560991,False,511.54,511.54
560991-bb65205e646f46d08a270eee9ba52a96,PNE,baltimore,BWI,1,True,2023-03-15 13:00:00,2023-03-21 13:00:00,0,AirTran Airways,39.175,-76.668,30.44,560991,False,30.44,30.44
560991-e9279837813d4a4aa36af1e2902e7f01,PNE,tucson,TUS,1,True,2023-05-18 12:00:00,2023-05-22 12:00:00,1,AirTran Airways,32.166,-110.883,601.07,560991,False,601.07,601.07
561013-47b116931bb1472a8c2259ed8a544098,DCA,quebec,YQB,1,True,2023-03-24 16:00:00,2023-03-27 16:00:00,1,Air Transat,46.788,-71.398,170.76,561013,False,170.76,170.76
561013-a37c30cce2124a55b54e520e10ab08d4,DCA,austin,AUS,1,True,2023-04-25 16:00:00,2023-05-13 16:00:00,0,American Airlines,30.194,-97.67,386.88,561013,False,386.88,386.88
561031-586bcf97ca404ad888ae850096f3d544,YWG,houston,IAH,1,True,2023-02-24 11:00:00,2023-02-25 11:00:00,1,United Airlines,29.607,-95.159,390.18,561031,False,390.18,390.18
561031-677839bc8a8b4bffb1a94683968a7085,YWG,new york,LGA,1,True,2023-06-23 11:00:00,2023-06-24 11:00:00,0,Delta Air Lines,40.64,-73.779,341.79,561031,False,341.79,341.79
561031-723374dfab9d4315b3033e60cea4459f,YWG,chicago,ORD,1,True,2023-04-22 07:00:00,2023-04-29 07:00:00,0,JetBlue Airways,41.786,-87.752,211.26,561031,False,211.26,211.26
561031-9e2162c66c924f3f87621fd95661d9aa,YWG,phoenix,PHX,1,True,2023-02-05 07:00:00,2023-02-13 07:00:00,1,JetBlue Airways,33.535,-112.383,393.61,561031,False,393.61,393.61
561031-e337dffba0cf4e1a991eec66f113df57,YWG,san antonio,SKF,1,True,2023-03-30 07:00:00,2023-04-07 07:00:00,1,United Airlines,29.529,-98.279,385.02,561031,True,385.02,385.02
561033-442e6d7889e74b1fa198f4ce3e9237df,YTZ,new york,JFK,2,True,2023-02-21 14:00:00,2023-02-26 14:00:00,0,Swiss International Air Lines,40.64,-73.779,201.96,561033,False,201.96,100.98
561033-7dca66ca3ceb4f1c8295686a3eaa9e8b,YTZ,austin,AUS,1,True,2023-05-18 11:00:00,2023-05-19 11:00:00,1,Southwest Airlines,30.194,-97.67,369.75,561033,False,369.75,369.75
561033-9b00369aee7d49e6a46607a43b660bbb,YTZ,montreal,YMX,1,False,2023-06-25 08:00:00,,0,Ryanair,45.517,-73.417,43.32,561033,False,43.32,43.32
561033-e4c4c3e96c3c453bb841492b0ae849b0,YTZ,san jose,SJC,1,True,2023-02-06 16:00:00,2023-02-10 16:00:00,3,American Airlines,37.362,-121.929,590.9,561033,False,590.9,590.9
561037-0ad90cf2621d4d49bd48b8c3da8ce8f6,RND,san diego,SAN,1,True,2023-04-04 07:00:00,2023-04-07 07:00:00,1,American Airlines,32.699,-117.215,326.74,561037,False,326.74,326.74
561054-2272e85e496240c7878f0425e243f4d0,YAV,houston,HOU,1,True,2023-06-08 08:00:00,2023-06-10 08:00:00,1,Southwest Airlines,29.607,-95.159,440.27,561054,False,440.27,440.27
561054-870d5e22ffed48478dc9d4714030152c,YAV,new york,LGA,2,True,2023-07-10 07:00:00,2023-07-13 07:00:00,1,JetBlue Airways,40.64,-73.779,723.0,561054,False,723.0,361.5
561054-bdbc17421f57438ab8ce8e74472df20c,YAV,rome,RME,2,True,2024-01-29 17:00:00,2024-02-10 17:00:00,1,Ryanair,43.234,-75.407,625.88,561054,False,625.88,312.94
561201-44d364bc59a0469cbd83952cbacbd5d5,YUL,houston,EFD,1,True,2023-02-18 09:00:00,2023-02-22 09:00:00,1,United Airlines,29.607,-95.159,437.28,561201,False,437.28,437.28
561201-a16254dbfb8e41bbaa06a4dcdf224c11,YUL,new york,JFK,6,True,2024-03-28 18:00:00,2024-04-03 18:00:00,5,Air France,40.64,-73.779,636.53,561201,False,636.53,106.08833333333332
561243-63ea9f0999d44841a844d50dbed7061e,NZY,philadelphia,PHL,1,True,2023-02-21 07:00:00,2023-02-25 07:00:00,1,Southwest Airlines,39.872,-75.241,705.69,561243,False,705.69,705.69
561243-9310419e76a94a00bae4dc1011ba7326,NZY,chicago,UGN,1,True,2023-02-09 08:00:00,2023-02-11 08:00:00,0,American Airlines,41.786,-87.752,501.15,561243,False,501.15,501.15
561243-a7307d49f14444d790a96ff8f116bda7,NZY,dallas,DAL,1,True,2023-03-12 10:00:00,2023-03-13 10:00:00,0,United Airlines,32.847,-96.852,319.22,561243,False,319.22,319.22
561243-e4984c5c70654d7786c39fa9ae69781a,NZY,new york,LGA,1,True,2023-04-10 15:00:00,2023-04-21 15:00:00,1,Delta Air Lines,40.64,-73.779,731.83,561243,False,731.83,731.83
561326-3f324b87b92649cc81eab7b07dc10d58,MSY,fort worth,FTW,1,True,2023-06-19 07:00:00,2023-06-24 07:00:00,1,American Airlines,32.82,-97.362,137.14,561326,False,137.14,137.14
561331-40f5e945a8ca4958b10f65b452f57aee,SMF,toronto,YZD,1,True,2023-03-14 07:00:00,2023-03-20 07:00:00,0,Ryanair,43.862,-79.37,609.58,561331,False,609.58,609.58
561331-6478dc007052490e87afee54982c434f,SMF,los angeles,LAX,1,True,2023-04-09 16:00:00,2023-04-18 16:00:00,0,Delta Air Lines,33.942,-118.408,113.08,561331,False,113.08,113.08
561339-a38809ca1460429197f2467845639aad,MDW,vancouver,YVR,1,True,2023-02-09 10:00:00,2023-02-11 10:00:00,1,All Nippon Airways,49.195,-123.182,502.37,561339,False,502.37,502.37
561339-bd7bd2d2c7864b2b9ad1772d3281ddba,MDW,seattle,SEA,1,True,2023-03-29 16:00:00,2023-04-02 16:00:00,3,United Airlines,47.53,-122.302,552.57,561339,False,552.57,552.57
561353-33aeae1bdd92415199238deb1a8ccc4e,MKE,denver,DEN,1,True,2023-02-05 07:00:00,2023-02-10 07:00:00,0,United Airlines,39.858,-104.667,258.66,561353,False,258.66,258.66
561353-66f41eee490a43e692054dbfd5984e6a,MKE,austin,AUS,1,True,2023-04-03 12:00:00,2023-04-08 12:00:00,0,Aeromar,30.194,-97.67,286.64,561353,False,286.64,286.64
561353-cb7cede2797f4e1b8bf871c6d12d87c7,MKE,quebec,YQB,1,True,2023-02-27 15:00:00,2023-03-04 15:00:00,0,Air Transat,46.788,-71.398,278.85,561353,False,278.85,278.85
561353-d25e862f94d34da38bbe5c31c7d22bd3,MKE,fort worth,FTW,1,False,2023-04-14 08:00:00,,0,Delta Air Lines,32.82,-97.362,127.29,561353,False,127.29,127.29
561367-7e32ecbb12be44af854a5458f27872f1,NZY,toronto,YYZ,1,True,2023-02-12 07:00:00,2023-02-14 07:00:00,0,WestJet,43.862,-79.37,670.02,561367,False,670.02,670.02
561367-ca91d76333c345b2b17d4894241d7d39,NZY,san francisco,SFO,1,True,2023-03-27 11:00:00,2023-03-31 11:00:00,1,KLM Royal Dutch Airlines,37.619,-122.375,115.77,561367,False,115.77,115.77
561386-2671f93a854448429db9200f4fae112a,MDW,ottawa,YOW,1,True,2023-03-02 07:00:00,2023-03-12 07:00:00,0,Air Canada,45.323,-75.669,193.3,561386,False,193.3,193.3
561386-a1f92a9c285f45c8a1c4b0dae9be5027,MDW,san francisco,SFO,1,True,2023-04-25 07:00:00,2023-05-03 07:00:00,1,United Airlines,37.619,-122.375,499.32,561386,False,499.32,499.32
561386-a3207edc4f1e454db85f8d4ee6fbb4a1,MDW,hamilton,HLZ,1,False,2023-07-11 11:00:00,,1,Air New Zealand,43.173,-79.935,56.89,561386,False,56.89,56.89
561386-f0847b11b009441490edf080a472b98b,MDW,san antonio,RND,1,True,2023-02-16 07:00:00,2023-02-20 07:00:00,1,United Airlines,29.529,-98.279,285.26,561386,False,285.26,285.26
561503-8be72489c78f45b5a6aeed0b3a4e1bb5,YYZ,los angeles,LSQ,1,True,2023-05-12 14:00:00,2023-05-16 14:00:00,0,American Airlines,33.942,-118.408,647.98,561503,False,647.98,647.98
561503-d3d21d78fba84f56b59bd891f1b4f67c,YYZ,los angeles,LAX,1,True,2023-02-28 11:00:00,2023-03-04 11:00:00,1,United Airlines,33.942,-118.408,573.73,561503,False,573.73,573.73
561503-ef8d3c417f2541cf942603411bf2a164,YYZ,new york,JFK,1,True,2023-02-10 07:00:00,2023-02-17 07:00:00,0,JetBlue Airways,40.64,-73.779,99.47,561503,False,99.47,99.47
561642-001b5422eff14bbd8b3b936631fafa5f,EFD,philadelphia,PNE,1,True,2023-07-15 10:00:00,2023-07-17 10:00:00,1,Ryanair,39.872,-75.241,336.81,561642,False,336.81,336.81
561642-3ee0a6eb7f8042dd82dcadf642cbff1e,EFD,baltimore,BWI,1,True,2023-04-14 10:00:00,2023-04-16 10:00:00,0,AirTran Airways,39.175,-76.668,383.13,561642,False,383.13,383.13
561642-52b509c3c40d4ac681ea95a0a5a92c49,EFD,los angeles,LAX,1,True,2023-03-30 07:00:00,2023-04-02 07:00:00,1,Avianca - Aerovias Nacionales de Colombia,33.942,-118.408,412.13,561642,False,412.13,412.13
561652-0d8f01e4f9024d88a1e3fb4058b9a172,LNK,san francisco,SFO,1,True,2023-02-24 07:00:00,2023-02-27 07:00:00,0,China Airlines,37.619,-122.375,413.54,561652,False,413.54,413.54
561652-368aee62fe1248beba369afaa3021d21,LNK,new york,LGA,2,True,2023-04-28 07:00:00,2023-05-01 07:00:00,0,Allegiant Air,40.64,-73.779,679.26,561652,False,679.26,339.63
561652-59335f016ea54788933a7486f9a61678,LNK,new york,LGA,1,True,2023-02-06 10:00:00,2023-02-08 10:00:00,1,Delta Air Lines,40.64,-73.779,358.52,561652,False,358.52,358.52
561653-09c87adf223f4fba830d7c5e945028d7,CLT,new york,LGA,1,True,2023-03-18 09:00:00,2023-03-22 09:00:00,0,Southwest Airlines,40.64,-73.779,143.46,561653,False,143.46,143.46
561653-9c703f7843404d02b87a35dac77bcf59,CLT,houston,HOU,1,True,2023-04-06 10:00:00,2023-04-07 10:00:00,0,Southwest Airlines,29.607,-95.159,229.93,561653,False,229.93,229.93
561653-c427c3aeedfb43cabc15c3d2fc51ee67,CLT,san antonio,SKF,1,True,2023-02-04 14:00:00,2023-02-10 14:00:00,0,Ryanair,29.529,-98.279,260.37,561653,False,260.37,260.37
561665-bd81a82fe015401389cbe20c4c1aef16,YYJ,new york,LGA,2,True,2023-02-06 08:00:00,2023-02-07 08:00:00,0,Delta Air Lines,40.64,-73.779,1411.68,561665,False,1411.68,705.84
561687-753872320c6d4f1ba7d9c7c46e1f53cc,YXD,los angeles,LAX,1,True,2023-03-08 07:00:00,2023-03-21 07:00:00,0,American Airlines,33.942,-118.408,372.16,561687,False,372.16,372.16
561687-a6a804a2031242bbb30a9fd2c5226fd8,YXD,los angeles,LAX,1,True,2023-04-09 15:00:00,2023-04-17 15:00:00,0,American Airlines,33.942,-118.408,368.21,561687,False,368.21,368.21
561707-3896f62facf9444baa9b9a50850fdc90,SJC,boston,BOS,1,True,2023-07-08 12:00:00,2023-07-08 12:00:00,1,Peninsula Airways,42.364,-71.005,871.9,561707,False,871.9,871.9
561707-fe166945e79c4498b48a7d5c5594a278,SJC,indianapolis,IND,1,True,2023-03-08 07:00:00,2023-03-09 07:00:00,1,Delta Air Lines,39.717,-86.294,521.92,561707,False,521.92,521.92
561710-18bc1880c3294d1bbaf9a1fb4880a2dd,LAX,memphis,MEM,1,True,2023-03-02 08:00:00,2023-03-04 08:00:00,1,Delta Air Lines,35.042,-89.977,469.1,561710,False,469.1,469.1
561710-7302440863f04f669ffeaf82b4cf5588,LAX,denver,DEN,1,True,2023-03-22 10:00:00,2023-03-26 10:00:00,1,Frontier Airlines,39.858,-104.667,236.13,561710,False,236.13,236.13
561710-e46bc30633ab40a9acc41ec3ffde9009,LAX,toronto,YZD,1,True,2023-02-09 08:00:00,2023-02-13 08:00:00,1,Ryanair,43.862,-79.37,630.05,561710,False,630.05,630.05
561798-3e8d597d51f94f49af83dc46e99d885b,LGA,vancouver,YVR,1,True,2023-05-19 13:00:00,2023-05-27 13:00:00,0,Air Canada,49.195,-123.182,742.35,561798,False,742.35,742.35
561798-64125dc170064e8a8a032be80e48da9f,LGA,tucson,TUS,1,True,2023-04-06 16:00:00,2023-04-10 16:00:00,0,Delta Air Lines,32.166,-110.883,627.45,561798,False,627.45,627.45
561798-7e67907df8f141b1ac16571b89a34f5d,LGA,nashville,BNA,1,True,2023-06-04 12:00:00,2023-06-07 12:00:00,0,Southwest Airlines,36.124,-86.678,202.94,561798,False,202.94,202.94
561837-8cdc8201f1944bdf948e959e2110aa46,PNE,san diego,SAN,1,True,2023-06-20 13:00:00,2023-06-26 13:00:00,0,American Airlines,32.699,-117.215,722.26,561837,False,722.26,722.26
561846-289e371304a7469cb2dcdd89178ccf22,JFK,winnipeg,YWG,1,True,2023-04-02 07:00:00,2023-04-04 07:00:00,1,Air Canada,50.056,-97.032,410.91,561846,False,410.91,410.91
561846-45ea1122c1ca497eab058844022a252a,JFK,edmonton,YED,1,True,2023-03-20 13:00:00,2023-03-24 13:00:00,0,American Airlines,53.667,-113.467,536.38,561846,False,536.38,536.38
561846-51df52324fa744739999e4d969f6e865,JFK,washington,DCA,2,True,2023-10-08 11:00:00,2023-10-24 11:00:00,1,Allegiant Air,38.852,-77.037,88.5,561846,True,88.5,44.25
