"trip_id","hotel_name","nights","rooms","check_in_time","check_out_time","hotel_per_room_usd"
"684806-9e3e898ec5144885a89b0bf50a5b642f","Marriott  - ottawa","4","1","2023-07-19 13:51:13.95","2023-07-24 11:00:00","110"
"684806-ec210c20d89345ddbfde9f759647d02d","Extended Stay  - washington","1","3","2023-03-28 13:22:38.19","2023-03-30 11:00:00","97"
"685594-b3fd7cbb6fc7484e814e8a9a5fabf060","Choice Hotels - chicago","4","1","2023-05-15 16:43:36.75","2023-05-20 11:00:00","332"
"685604-9e17f24ee89e4c1db58559b434033293","Fairmont - austin","6","1","2023-04-09 12:03:16.425","2023-04-16 11:00:00","390"
"686165-3e2737b8009b459e955effd8b14eda95","Starwood  - memphis","4","1","2023-04-18 15:08:47.085","2023-04-23 11:00:00","31"
"686165-522ba13975674d63bba057a0fcb59c9b","Accor - las vegas","2","1","2023-03-28 09:31:13.89","2023-03-30 11:00:00","146"
"686165-c18740eda1f744c192dcfceb2aab2357","Banyan Tree  - houston","3","1","2023-05-05 20:39:02.79","2023-05-09 11:00:00","114"
"686165-f0bf57b12ae64baaa8aedf464538e569","Rosewood - austin","4","1","2023-06-02 11:20:14.82","2023-06-06 11:00:00","219"
"686165-f76f7863e4604fe4a0de3147527b048e","InterContinental  - toronto","0","1","2023-06-28 18:21:38.25","2023-06-29 11:00:00","130"
"686408-46593bfed4364496a2d44a0975f42934","Aman Resorts - charlotte","1","1","2023-05-13 13:13:15.645","2023-05-15 11:00:00","118"
"686408-502b34864aca4ffc944876c5956e2fa8","Fairmont - el paso","14","2","2023-06-27 11:00:00","2023-07-11 11:00:00","108"
"686408-816b488e6977417397c266b8e0288a84","Hilton - chicago","17","1","2023-04-01 12:06:37.17","2023-04-19 11:00:00","151"
"686408-cd8d9d8facfb4310a549fda5b6bb306d","Hyatt - las vegas","7","1","2023-07-26 11:00:00","2023-08-02 11:00:00","65"
"686445-4f7675ca8a1e4e2bbf164d1bb1aa491a","Rosewood - denver","5","1","2023-06-08 11:00:00","2023-06-13 11:00:00","204"
"686509-28fcf5a944b24337985f60a51f3138db","Shangri-La - columbus","1","1","2023-06-07 16:35:44.205","2023-06-09 11:00:00","112"
"686920-774bc18d084243c8859ac8640029ce24","Aman Resorts - fort worth","4","1","2023-04-04 11:21:48.6","2023-04-08 11:00:00","249"
"686920-81024528bd8f44beac43862a0d829410","Banyan Tree  - san diego","6","1","2023-05-21 14:33:05.265","2023-05-28 11:00:00","219"
"688600-50e2be1c36394496bf9425774bda53d5","Extended Stay  - winnipeg","3","1","2023-05-01 11:00:00","2023-05-04 11:00:00","291"
"688600-e3608113273849c18af686a5138e5790","Hyatt - detroit","6","2","2023-06-25 19:57:08.865","2023-07-02 11:00:00","446"
"689037-1058449b1db8465caa3a0841777a2a7b","Wyndham - denver","1","1","2023-04-11 21:15:42.12","2023-04-13 11:00:00","214"
"689037-72278c9a5243472baba3f3955a745b09","Radisson  - el paso","4","1","2023-07-09 12:49:39.9","2023-07-14 11:00:00","321"
"689374-bf92c377ea7746baa7be50148b08d941","Wyndham - toronto","3","1","2023-07-15 13:31:43.68","2023-07-19 11:00:00","86"
"689456-10c92e18526e4fed87c0ab93d2c754ac","Rosewood - boston","12","1","2023-04-06 11:00:00","2023-04-18 11:00:00","262"
"689624-154eb9b224a14b9699f3102fbccfbfbd","Radisson  - tucson","15","1","2023-06-16 15:45:07.605","2023-07-02 11:00:00","170"
"689624-a3dfc823405d44a3949103517e65ae22","Radisson  - philadelphia","1","1","2023-04-15 11:41:50.91","2023-04-16 11:00:00","172"
"689984-340b79da3f6a42fdbba45e3ecc5c9594","Shangri-La - jacksonville","10","1","2023-07-12 11:00:00","2023-07-22 11:00:00","56"
"689984-3ab057c7180c4932bcd3f30904cd0802","Marriott  - fort worth","2","1","2023-03-29 16:39:16.29","2023-04-01 11:00:00","270"
"689984-e46561ee6ffd441394f4301fca57fdc3","Hilton - toronto","1","1","2023-06-30 13:41:59.82","2023-07-02 11:00:00","186"
"690420-0a04181c8a8e4d57a8ac4b9f9315e022","Banyan Tree  - san francisco","1","1","2023-04-02 19:47:30.93","2023-04-04 11:00:00","108"
"690420-4a796d3505dd4981a72015981bf0aded","Crowne Plaza - calgary","4","1","2023-04-27 13:35:36.69","2023-05-02 11:00:00","63"
"690420-7d4259fe983e4f509e08e6a9e330cef0","Marriott  - new york","0","1","2023-06-30 18:02:27.915","2023-07-01 11:00:00","98"
"690420-878eda105d194e4eb7719403e1eb7809","Hilton - toronto","3","1","2023-06-03 17:14:52.125","2023-06-07 11:00:00","132"
"690422-2fcfdb3844de45ae8c92f000dcb0089b","Hilton - san antonio","1","1","2023-05-09 21:10:05.205","2023-05-11 11:00:00","163"
"690422-6a17c915cbf04a96a64ea784278b1810","Best Western - san jose","3","1","2023-07-16 19:08:33.99","2023-07-20 11:00:00","225"
"690422-d14b17f46f5949e6a4e719191188a507","Extended Stay  - philadelphia","3","1","2023-06-01 09:11:31.2","2023-06-04 11:00:00","273"
"691334-4dfe847e6c7044c08be5d37e047f4f4d","Radisson  - el paso","6","1","2023-07-02 18:49:39.9","2023-07-09 11:00:00","207"
"691334-5f19253719d145d1b395b41077c3b987","Starwood  - calgary","1","1","2023-07-25 16:05:46.995","2023-07-27 11:00:00","199"
"691334-b617719668f84940a04f0ff705652e9f","Extended Stay  - los angeles","1","1","2023-05-21 13:58:03.945","2023-05-23 11:00:00","117"
"691541-d7ee6ffe904f40fd8ae41461e6756d56","Fairmont - toronto","9","1","2024-05-29 22:43:43.365","2024-06-08 11:00:00","177"
"691546-15c1b48e03e6431a9f9175a8bb33cfdf","Hyatt - phoenix","2","1","2023-05-22 17:43:33.69","2023-05-25 11:00:00","270"
"691546-2947793686184d43a371983cc2a5d644","Shangri-La - new york","5","1","2023-04-04 11:32:59.46","2023-04-09 11:00:00","68"
"691546-4c7add077ba0430b9d103b72c6c48b50","Banyan Tree  - philadelphia","0","1","2023-05-02 09:43:56.28","2023-05-02 11:00:00","204"
"691546-561250e58fb14fb5b3df9bc63c82cf0d","Accor - indianapolis","0","1","2023-07-16 17:44:37.005","2023-07-17 11:00:00","287"
"691546-a544644900cd412bb6ec9c0d9aa2bfa3","InterContinental  - denver","2","1","2023-05-11 12:34:31.395","2023-05-14 11:00:00","190"
"692510-80e7fc63a17044e0b986c835ca5d8521","Banyan Tree  - los angeles","3","1","2023-04-02 22:57:24.3","2023-04-06 11:00:00","184"
"692510-bc9c30d8807a4a51a11fb664541ae9ad","Choice Hotels - fresno","3","1","2023-06-08 15:56:32.325","2023-06-12 11:00:00","142"
"693301-7a8e95c465744cf4ad0e5e39852569da","Best Western - new york","2","1","2023-07-12 11:00:00","2023-07-14 11:00:00","97"
"693301-a24fce8618a143c9afdfc58367e1cca6","Conrad  - los angeles","1","1","2023-06-14 10:26:03.885","2023-06-15 11:00:00","270"
"693729-309e769b364e4d0b8806b8ffe091d548","Best Western - toronto","0","1","2023-04-11 12:26:07.845","2023-04-12 11:00:00","158"
"693729-b9f673bd72c947a1882d6a7bd31f1b49","Accor - houston","3","1","2023-07-09 10:29:35.61","2023-07-12 11:00:00","175"
"693765-27cf9cdc3f43450f8a607c839bb34160","Shangri-La - boston","0","1","2023-07-08 11:22:14.97","2023-07-08 11:00:00","74"
"693765-3b2efff4d3d64c57a8faaf53f301bbe3","Hyatt - vancouver","5","1","2023-05-23 13:53:40.515","2023-05-29 11:00:00","141"
"693765-694aff7c60664eb587f3e462584180f4","Choice Hotels - chicago","3","1","2023-04-06 10:27:17.775","2023-04-09 11:00:00","211"
"693765-8caa6333e7e54b54922d60e8f372d52d","Conrad  - oklahoma city","1","1","2023-06-11 19:41:32.01","2023-06-13 11:00:00","46"
"695011-39eaf1d1ddad409b9bef77d511725d64","Crowne Plaza - new york","3","1","2023-05-20 14:58:03.945","2023-05-24 11:00:00","50"
"695094-6bc6cfd2cc524adfb11d2e9e53ca81ab","Extended Stay  - los angeles","2","1","2023-04-20 13:13:10.965","2023-04-23 11:00:00","196"
"695132-b8a5168d0ae14fc4ac3910aec6eea67c","NH Hotel  - los angeles","0","1","2023-07-08 11:25:50.745","2023-07-08 11:00:00","157"
"695132-bd9d9d19d210436baea3277b748082a4","Hyatt - new york","1","1","2023-04-05 14:11:18.825","2023-04-07 11:00:00","432"
"695307-ab3c594056b64250a2e248a4ce7ae6b9","Hilton - montreal","2","1","2023-04-06 10:31:46.245","2023-04-08 11:00:00","61"
"695307-d6ca094fc3894ded8dd9c15019c78422","Shangri-La - dallas","2","1","2023-07-11 10:35:47.805","2023-07-13 11:00:00","41"
"695557-192d12419b864295bcbf58f1c56cfbbc","NH Hotel  - calgary","3","1","2023-06-13 17:34:30.585","2023-06-17 11:00:00","136"
"695557-47ad2012d6bc4d20971bc3de6c577bae","InterContinental  - new york","1","1","2023-05-06 21:54:35.865","2023-05-08 11:00:00","62"
"695557-bff1781d4b184dc5beffef54edbe8908","Hyatt - new york","4","2","2023-07-28 17:54:35.865","2023-08-02 11:00:00","212"
"695557-d25db742cd4743fcabfc3d921d788e3e","Best Western - san jose","2","1","2023-06-30 18:50:21.525","2023-07-03 11:00:00","259"
"696475-8f8da9a96a904f8b9f7fdb4cf8adc1d9","Extended Stay  - toronto","3","1","2023-05-04 11:26:07.845","2023-05-07 11:00:00","462"
"696475-df0cea39ab7c450ca7f74e3ca05804b3","Crowne Plaza - new york","6","1","2023-04-04 11:00:00","2023-04-10 11:00:00","77"
"696475-e02b475ef1b0477985a35c809ad49dd0","Hilton - san antonio","5","1","2023-06-22 11:00:00","2023-06-27 11:00:00","195"
"696475-e6d32395f47f4a019e90dc20150286d6","Best Western - houston","7","1","2023-07-06 09:29:35.61","2023-07-13 11:00:00","25"
"697072-128887c07a724faab891194c216c6316","Shangri-La - fort worth","4","1","2023-04-05 15:49:38.595","2023-04-10 11:00:00","175"
"697072-91087445fc6e431f92ccd04eaf74f9f0","NH Hotel  - chicago","1","1","2023-06-04 15:27:17.775","2023-06-06 11:00:00","248"
"697072-d69221c08cb24aedb1df592713964ddf","Starwood  - seattle","1","1","2023-07-19 14:50:19.275","2023-07-21 11:00:00","93"
"697072-f9862294f69942ae88b37080fab34f68","Marriott  - memphis","3","1","2023-05-07 10:56:01.59","2023-05-10 11:00:00","258"
"698291-3ed909957b7945909d8506339d0e411e","Radisson  - montreal","4","1","2023-06-08 12:37:12.945","2023-06-13 11:00:00","311"
"698291-76119bd8551a486aadb39a376dc108eb","Hyatt - dallas","4","2","2023-05-22 12:42:35.82","2023-05-27 11:00:00","35"
"698291-a0b4b96b08954c2a8de6784bbf243e1f","Banyan Tree  - fresno","3","1","2023-04-01 13:53:09.33","2023-04-05 11:00:00","76"
"698573-1ab935d1f3c146ffbbf6fdeeb2415e33","Conrad  - new york","10","1","2023-06-08 13:02:30.3","2023-06-19 11:00:00","306"
"698573-7fe7b70a215c4830995a6591a5ad493a","Crowne Plaza - ottawa","1","1","2023-04-29 15:39:41.22","2023-05-01 11:00:00","226"
"698573-d8dd0823361f4ad78c0c63180bc8d5ef","Crowne Plaza - new york","2","2","2023-06-26 15:02:30.3","2023-06-29 11:00:00","164"
"699411-27dffdae50d14e9dba202bdabb687527","Radisson  - los angeles","2","1","2023-07-16 15:30:05.49","2023-07-19 11:00:00","223"
"699411-373fc9148ffb473a9312ee08e686d766","Rosewood - toronto","0","1","2023-04-20 11:26:07.845","2023-04-20 11:00:00","92"
"699411-760a0e67841c4c4f8d22aa88102386ab","Four Seasons - new york","-1","2","2023-05-20 13:46:41.16","2023-05-20 11:00:00","328"
"699411-9854663a4d28449385199dd6c8037846","Crowne Plaza - quebec","3","1","2023-04-07 12:18:46.935","2023-04-11 11:00:00","82"
"700028-75708c1db83a43db9f720d2389e3d897","Choice Hotels - nashville","11","1","2023-07-29 11:00:00","2023-08-09 11:00:00","96"
"700028-8a3859c7669145ae9df7a353803a129a","Crowne Plaza - denver","3","1","2023-04-27 10:00:40.095","2023-04-30 11:00:00","169"
"700237-4a1218f116664c26a7998ec3f4f6082c","Best Western - san diego","2","2","2023-05-21 12:48:03.465","2023-05-24 11:00:00","76"
"700237-afdea5f7b20e4c30b9f6469996185fe6","Choice Hotels - new york","3","1","2023-04-08 13:31:38.01","2023-04-12 11:00:00","195"
"700237-cc9fd3e6f2e44c5a98423d10367690c9","Conrad  - philadelphia","1","1","2023-06-25 16:20:20.76","2023-06-27 11:00:00","48"
"700289-4b66ae27e9d8440f9126c8237513f322","Wyndham - houston","4","2","2023-04-20 11:00:00","2023-04-24 11:00:00","201"
"700666-30773523f3ce4bf58e57134693a25628","Four Seasons - toronto","14","2","2023-07-01 11:00:00","2023-07-15 11:00:00","275"
"701565-3a0eafb2d04c407d96b4210f55729dc7","Accor - los angeles","1","1","2023-04-09 21:15:56.52","2023-04-11 11:00:00","96"
"701565-8b65c952a7634bf1be6f1678e015af17","Aman Resorts - los angeles","0","1","2023-04-30 15:15:56.52","2023-05-01 11:00:00","124"
"701565-ee8ae7171a834c6da1bfcb7e8d3e7c99","Four Seasons - columbus","2","1","2023-05-29 10:41:55.185","2023-05-31 11:00:00","261"
"702595-b4747ec35c8d41cab10cc738e76071eb","Hyatt - philadelphia","2","1","2023-05-21 11:39:16.29","2023-05-23 11:00:00","158"
"702595-c2fc23e2c5fc49a2861ea51a30b1ee1b","Starwood  - toronto","3","1","2023-07-19 12:28:52.185","2023-07-23 11:00:00","120"
"702595-eaa597cfb1ab4b23aebe3262f34b6a06","Aman Resorts - tucson","1","1","2023-06-22 10:35:11.985","2023-06-23 11:00:00","157"
"702877-e829cbef3fbf4929af8fcc7624a4f8bb","Starwood  - new york","4","3","2023-04-16 17:21:21.42","2023-04-21 11:00:00","225"
"703333-2d9434f76c6d41f58973848feea138bd","Marriott  - los angeles","4","1","2023-07-12 21:14:28.815","2023-07-17 11:00:00","113"
"704652-49edd4af80e24df389ea3cb5287b6f6b","InterContinental  - san francisco","3","1","2023-07-06 23:11:22.965","2023-07-10 11:00:00","232"
"704652-6f4e0846838441cd86a64f4296fae9ca","Shangri-La - hamilton","0","2","2023-04-20 15:43:38.55","2023-04-21 11:00:00","134"
"704652-92b3b7fbd0c94d50818a5e29e76f1583","Radisson  - fort worth","1","1","2023-04-09 17:49:54.57","2023-04-11 11:00:00","70"
"704870-b1fc70d2d25d405e8d37c8c26d44f0e1","InterContinental  - calgary","14","1","2023-04-20 17:25:39.495","2023-05-05 11:00:00","269"
"704870-de057e35da9243b8be5c5b0206e6e0cc","Fairmont - portland","1","1","2023-07-27 18:40:44.175","2023-07-29 11:00:00","408"
"704870-ec35648fdcfc40f48598dffad44fd071","Four Seasons - new york","2","1","2023-05-25 13:58:03.945","2023-05-28 11:00:00","297"
"705215-35bbe012fb07419dad53a8b52e90829d","Choice Hotels - houston","2","2","2023-07-10 11:31:58.17","2023-07-12 11:00:00","239"
"705215-4f2667b349a34706a0baf771ddb3110b","Hilton - toronto","11","1","2023-07-26 11:00:00","2023-08-06 11:00:00","300"
"705215-869cb6b23f284426ad1f42aced4adab3","Wyndham - milwaukee","2","1","2023-04-06 09:48:31.59","2023-04-08 11:00:00","146"
"705310-9da6791447114715b09df161afc4429f","Banyan Tree  - dallas","1","2","2023-07-16 13:20:57.975","2023-07-18 11:00:00","95"
"705310-cd9388be3bdb402cb1769d59f100ce98","Wyndham - hamilton","1","1","2023-05-29 13:09:13.455","2023-05-31 11:00:00","100"
"707260-77a7ffd3047f4802a1e49e58920a89d3","Best Western - houston","1","1","2023-05-13 16:13:18.165","2023-05-15 11:00:00","321"
"707260-877c6ea0576642a6858a7df23eea9f20","Starwood  - san francisco","0","1","2023-04-14 15:20:14.685","2023-04-15 11:00:00","172"
"707260-95b7c5e169db4cc3bc1e8edcd0596df5","Banyan Tree  - dallas","4","1","2023-06-02 13:02:23.685","2023-06-07 11:00:00","57"
"707525-44cd722b0394483097e375a47db29ad2","Rosewood - new york","8","1","2023-06-11 10:20:02.715","2023-06-19 11:00:00","250"
"707525-ac2bbb0c5b6e4e058177b1b0de7f7ed1","Radisson  - new york","0","1","2023-04-10 17:20:02.715","2023-04-11 11:00:00","366"
"707525-ad1393f10b1840aca5fb69db247d8415","Radisson  - houston","12","2","2024-06-08 00:43:49.845","2024-06-20 11:00:00","90"
"708887-43f4343b5d75404c8e10573fd787a744","Aman Resorts - detroit","6","1","2023-04-25 11:00:00","2023-05-01 11:00:00","331"
"708887-d22625d3503f473f9079ce7cb010de36","InterContinental  - calgary","21","1","2023-07-21 11:00:00","2023-08-11 11:00:00","278"
"710489-073c87728df7416084aa45af05f7522d","Best Western - hamilton","3","1","2023-04-26 13:07:35.04","2023-04-30 11:00:00","313"
"710489-c7ea082ac8d744c1af5e4f211e0189a6","Banyan Tree  - toronto","1","2","2023-04-07 09:08:36.375","2023-04-08 11:00:00","150"
"711391-08530ed9f7404c60954effdca08b89f8","Hyatt - phoenix","1","1","2023-06-04 10:59:51.135","2023-06-05 11:00:00","104"
"711391-1643d35dc959480db7cc2661d95047b9","Fairmont - houston","1","1","2023-05-17 13:43:09.75","2023-05-19 11:00:00","619"
"711391-4ba236f874c74bae82de7458d7a3bfe6","Hilton - winnipeg","0","1","2023-06-23 18:27:07.11","2023-06-24 11:00:00","381"
"711391-6b18c993d7b548cd8e75b0c4c8dae0e7","InterContinental  - houston","2","1","2023-04-27 19:43:09.75","2023-04-30 11:00:00","135"
"713557-3389eb3b8cc747bd98c15910c6394349","Choice Hotels - boston","1","1","2023-05-05 16:15:17.415","2023-05-07 11:00:00","246"
"713557-fb8ade54a5c54cb183a55b7c5400a45c","Hilton - tucson","6","2","2023-07-26 19:35:58.515","2023-08-02 11:00:00","69"
"714166-fed641ca588346e88d051501c9095ea9","NH Hotel  - montreal","4","1","2023-05-11 13:13:45.885","2023-05-16 11:00:00","148"
"714420-012d86d7bee74f5ea540171b06eba29b","Aman Resorts - jacksonville","2","2","2023-04-10 09:58:24.51","2023-04-12 11:00:00","301"
"714420-d9b74c8700bd4029857f6b5c4e05e4f6","Banyan Tree  - montreal","3","1","2023-06-14 18:54:21.06","2023-06-18 11:00:00","154"
"714504-15a5f966d91e4b8a8f08290dcc4ca841","Crowne Plaza - jacksonville","3","1","2023-04-23 19:01:20.415","2023-04-27 11:00:00","196"
"714504-4d47709b84d84dfd989480dac7f37969","InterContinental  - new york","2","1","2023-05-31 18:11:18.825","2023-06-03 11:00:00","51"
"714565-6b1ef90fb1b44bb086a698c1580c07ce","Banyan Tree  - fresno","2","1","2023-07-12 19:44:21.57","2023-07-15 11:00:00","117"
"714565-7e363686d8c0498ea633e0fed085dc02","InterContinental  - toronto","1","1","2023-07-26 10:01:24.015","2023-07-27 11:00:00","177"
"714565-aed9377d02df4edeb925f98de3535bb1","Wyndham - montreal","1","1","2023-04-23 13:37:10.425","2023-04-25 11:00:00","148"
"714565-c81926e0919f4b7496cdba4a6a51a322","Four Seasons - calgary","5","1","2023-05-23 13:17:40.245","2023-05-29 11:00:00","116"
"714565-eab172849009445fa45603f0a0b78e5e","Four Seasons - austin","3","1","2023-04-08 19:46:21","2023-04-12 11:00:00","181"
"714565-f0660f801e1d47b4bcb26527ca0525d0","Extended Stay  - denver","5","1","2023-05-06 13:03:35.865","2023-05-12 11:00:00","125"
"715059-1bef8c5524cf46d5a8f3f4c90b612638","Extended Stay  - san francisco","2","1","2023-06-08 13:17:03.84","2023-06-11 11:00:00","97"
"715059-47ba0f58393049f5ad273d25c2479dbf","Crowne Plaza - new york","1","1","2023-06-25 11:50:51.36","2023-06-26 11:00:00","272"
"715059-533bf1f0155544e6a1542ff76f2e1799","Fairmont - new york","1","1","2023-05-19 20:50:51.36","2023-05-21 11:00:00","194"
"716337-38ebd837db6144fd932faebf4f611f67","NH Hotel  - calgary","2","1","2023-05-21 13:06:26.505","2023-05-24 11:00:00","253"
"716337-aa9ea6a01f064521b8b8d6799ed0a1bd","NH Hotel  - calgary","10","1","2023-04-16 11:00:00","2023-04-26 11:00:00","75"
"716801-80fcffd572714c43bd8e05a628d4a35a","Crowne Plaza - las vegas","2","1","2023-04-13 11:00:00","2023-04-15 11:00:00","69"
"716801-c65bdb8c123b4a26806ba87f30965630","Rosewood - phoenix","6","1","2024-04-27 20:14:05.73","2024-05-04 11:00:00","281"
"717149-ddd7c5bd48b748cb9c0178a408aa9484","Banyan Tree  - los angeles","0","1","2023-07-20 21:46:36.255","2023-07-21 11:00:00","77"
"717546-9b61121686f14f66b628cb31c91bcd6f","Best Western - charlotte","1","1","2023-07-24 11:18:05.535","2023-07-25 11:00:00","94"
"717546-d5f615477e9745b4956672a5bff2be34","Conrad  - houston","4","1","2023-05-29 09:37:09.255","2023-06-02 11:00:00","116"
"720819-6fd3a92746354773afc8c88e6e175c23","Banyan Tree  - winnipeg","7","1","2023-06-03 13:30:10.89","2023-06-11 11:00:00","35"
"720860-503755f5ddd245d7b235099bbf10e140","Accor - austin","2","1","2023-06-13 11:27:41.67","2023-06-15 11:00:00","145"
"720860-588ee6daf2f34b0e9b36992c241b1511","Shangri-La - los angeles","1","1","2023-04-30 09:02:03.48","2023-05-01 11:00:00","251"
"720860-a8170034125141218e27e5d2752e2b22","Best Western - san jose","4","1","2023-04-11 09:39:06.435","2023-04-15 11:00:00","116"
"720860-c3b5fdcbf16b4ca39c2d4cb3653b02fd","InterContinental  - chicago","3","3","2023-07-22 13:29:45.69","2023-07-26 11:00:00","138"
"721496-36d7132bfa264b0fa07a30147a4690e6","Banyan Tree  - san jose","11","1","2023-04-28 11:00:00","2023-05-09 11:00:00","168"
"721496-d2b2b7c8f2914932aef003a3bfab736b","Crowne Plaza - detroit","5","1","2023-06-24 09:29:47.76","2023-06-29 11:00:00","104"
"721552-94ec1c0c07994db19bd974a99f3e18d9","Aman Resorts - indianapolis","2","1","2023-04-19 18:20:02.715","2023-04-22 11:00:00","219"
"721570-4a9d44bb6db94025a0a21343dded18b5","Aman Resorts - montreal","17","1","2023-05-14 11:00:00","2023-05-31 11:00:00","74"
"722828-0c9d6603417e40dab46abdee2cd80a14","Radisson  - baltimore","4","2","2023-06-18 11:00:00","2023-06-22 11:00:00","80"
"722828-a6181ec3712a473b8b017b5de89d6e14","Hilton - toronto","1","1","2023-04-20 13:31:19.47","2023-04-22 11:00:00","81"
"722939-80c4d2ca1cf641dfa8846f53ec676307","Marriott  - phoenix","1","1","2023-05-22 13:56:49.47","2023-05-24 11:00:00","172"
"724581-4c9277b030dc48fe94357f7cd2bfe25d","Starwood  - new york","3","2","2023-06-14 13:19:20.055","2023-06-18 11:00:00","88"
"724581-76fac9294adc4fd2bbcd4ec27f793fc5","Four Seasons - new york","2","1","2023-05-31 14:19:20.055","2023-06-03 11:00:00","81"
"726953-346dc996cfee4918871dc9d590ac69ee","NH Hotel  - new york","2","1","2023-05-14 13:19:20.055","2023-05-17 11:00:00","291"
